customer_id,age,gender,senior_citizen,has_partner,has_dependents,tenure_months,contract_type,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,data_usage_gb,num_tech_tickets,num_admin_tickets,satisfaction_score,churn
CUST001452,65,Male,1,1,1,4,Month-to-Month,0,No Phone,DSL,No,Yes,No,No,No,No,0,Bank Transfer,38.22,172.86,14.62,0,0,1.1,1
CUST001453,45,Female,0,1,0,36,Two Year,1,No,Fiber Optic,No,No,No,Yes,Yes,No,0,Electronic Check,93.77,3375.17,21.89,3,0,3.8,0
CUST001454,78,Male,1,0,0,72,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,35.66,2567.5199999999995,0.0,0,2,4.4,0
CUST001455,49,Male,0,0,0,72,One Year,1,No,DSL,No,Yes,Yes,Yes,Yes,No,0,Electronic Check,65.76,4722.13,8.39,0,0,2.8,0
CUST001456,18,Female,0,1,0,28,One Year,1,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,1,Mailed Check,98.15,2746.76,12.2,3,1,2.6,0
CUST001457,52,Female,0,1,0,6,Month-to-Month,1,No,DSL,Yes,No,No,No,Yes,No,0,Electronic Check,63.7,376.96,41.49,1,1,3.9,0
CUST001458,47,Female,0,0,0,53,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,18.0,982.59,0.0,0,3,3.4,0
CUST001459,60,Male,1,0,0,29,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,1,Electronic Check,55.26,1590.47,15.72,0,1,2.5,0
CUST001460,51,Male,0,1,0,18,Two Year,1,No,Fiber Optic,No,No,Yes,No,Yes,No,0,Mailed Check,76.05,1354.75,13.29,2,0,4.3,0
CUST001461,40,Male,0,1,1,4,One Year,1,No,DSL,No,No,Yes,No,Yes,No,1,Mailed Check,62.78,238.71,21.0,2,0,4.4,0
CUST001462,24,Female,0,1,0,8,Month-to-Month,1,Yes,DSL,Yes,Yes,No,Yes,No,No,1,Credit Card,63.91,527.71,10.5,1,0,3.9,1
CUST001463,39,Female,0,1,0,25,One Year,1,Yes,Fiber Optic,No,No,No,No,Yes,Yes,0,Electronic Check,93.91,2348.57,46.7,1,1,3.1,1
CUST001464,30,Male,0,1,0,9,Two Year,1,Yes,DSL,Yes,No,No,No,Yes,Yes,0,Electronic Check,85.05,763.11,4.86,3,1,3.2,1
CUST001465,33,Female,0,1,0,19,One Year,1,No,DSL,No,No,No,No,Yes,No,0,Electronic Check,56.72,1075.19,22.76,0,0,4.0,1
CUST001466,50,Female,0,1,1,37,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,0,Mailed Check,95.65,3562.89,1.61,0,1,2.8,1
CUST001467,65,Male,1,1,1,72,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,38.4,2730.44,0.0,2,0,3.4,1
CUST001468,47,Female,0,0,0,1,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,No,No,1,Electronic Check,83.5,83.5,22.34,1,0,4.4,1
CUST001469,25,Female,0,1,1,47,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,39.82,1877.76,0.0,1,1,4.4,0
CUST001470,48,Male,0,0,0,4,Two Year,0,No Phone,DSL,No,No,No,No,No,No,1,Bank Transfer,35.28,123.84,25.9,0,1,4.3,0
CUST001471,58,Male,0,0,0,72,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,No,No,No,0,Credit Card,83.33,5999.76,1.8,0,2,2.6,0
CUST001472,33,Male,0,1,1,44,Month-to-Month,1,No,DSL,Yes,No,No,No,No,No,0,Electronic Check,57.52,2519.2,5.04,2,1,2.9,0
CUST001473,40,Female,0,0,0,15,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,1,Credit Card,98.87,1460.05,6.83,2,1,4.5,1
CUST001474,42,Male,0,0,1,21,Two Year,1,No,Fiber Optic,No,Yes,No,No,No,No,1,Bank Transfer,79.6,1639.21,4.1,4,1,4.1,0
CUST001475,31,Female,0,1,0,33,One Year,0,No Phone,DSL,Yes,No,No,Yes,Yes,No,1,Credit Card,52.67,1730.68,36.87,2,1,3.5,0
CUST001476,51,Male,0,1,1,24,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,29.86,724.26,0.0,3,2,2.9,0
CUST001477,40,Male,0,1,1,72,Month-to-Month,1,Yes,DSL,No,No,No,Yes,Yes,No,1,Electronic Check,70.55,5079.599999999999,50.23,1,1,2.6,0
CUST001478,47,Male,0,1,1,72,One Year,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,1,Electronic Check,102.6,7355.83,43.88,2,1,1.9,0
CUST001479,29,Female,0,0,1,1,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,20.03,20.18,0.0,1,1,3.3,0
CUST001480,35,Male,0,0,0,39,Two Year,1,Yes,DSL,No,Yes,No,No,Yes,No,1,Mailed Check,65.57,2579.76,7.09,2,0,4.0,0
CUST001481,52,Male,0,0,0,41,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,1,Electronic Check,114.92,4721.29,33.01,0,1,3.9,0
CUST001482,36,Female,0,1,1,46,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,0,Credit Card,94.26,4324.44,14.51,2,1,1.7,0
CUST001483,66,Female,1,1,1,72,Two Year,1,Yes,DSL,No,No,Yes,No,No,No,1,Bank Transfer,65.11,4678.69,29.39,0,1,3.2,0
CUST001484,36,Male,0,0,0,26,Two Year,1,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,0,Credit Card,82.11,2141.62,42.29,2,0,2.7,1
CUST001485,45,Male,0,0,0,8,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,No,No,Yes,1,Mailed Check,84.72,680.65,9.21,1,0,1.0,1
CUST001486,55,Male,0,0,0,33,Two Year,1,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,1,Bank Transfer,82.72,2680.34,20.5,1,0,3.2,0
CUST001487,22,Female,0,0,0,11,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,No,No,No,0,Electronic Check,94.31,1072.39,17.08,2,1,3.5,1
CUST001488,18,Female,0,0,0,12,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,0,Credit Card,48.4,604.52,60.43,1,0,,0
CUST001489,20,Male,0,1,0,28,One Year,1,No,Fiber Optic,No,No,No,Yes,Yes,Yes,1,Electronic Check,73.03,2035.0,25.43,1,1,3.4,0
CUST001490,59,Male,0,0,0,10,Two Year,1,No,Fiber Optic,No,No,No,No,No,No,1,Mailed Check,64.12,623.62,4.24,0,0,4.0,0
CUST001491,34,Male,0,0,0,35,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,Yes,1,Credit Card,90.13,3179.48,34.87,2,0,3.8,1
CUST001492,77,Male,1,0,1,57,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,18.0,1022.06,0.0,1,0,4.3,0
CUST001493,34,Female,0,1,1,72,One Year,1,Yes,Fiber Optic,No,No,No,No,No,No,1,Credit Card,88.59,6359.23,78.33,0,2,3.7,0
CUST001494,44,Female,0,0,0,5,One Year,1,No,Fiber Optic,No,No,No,Yes,No,Yes,0,Electronic Check,80.15,440.65,11.85,1,2,2.8,0
CUST001495,63,Female,1,0,0,18,Two Year,1,No,Fiber Optic,No,Yes,Yes,No,Yes,No,1,Electronic Check,77.81,1350.68,2.7,3,0,4.0,0
CUST001496,70,Male,1,1,1,40,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,Yes,No,No,1,Mailed Check,84.93,3385.11,13.89,1,0,3.7,0
CUST001497,70,Male,1,1,1,25,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,1,Bank Transfer,97.84,2436.55,12.48,0,1,2.7,0
CUST001498,58,Female,0,1,0,2,One Year,1,Yes,DSL,No,Yes,Yes,No,No,Yes,0,Electronic Check,70.14,123.78,13.62,1,1,4.8,0
CUST001499,56,Male,0,0,0,12,One Year,0,No Phone,Fiber Optic,No,Yes,No,Yes,No,No,1,Bank Transfer,79.68,944.89,6.27,1,0,3.5,0
CUST001500,50,Female,0,1,1,47,Two Year,1,Yes,DSL,Yes,No,No,No,Yes,Yes,0,Electronic Check,65.52,3091.98,24.09,2,0,3.5,0
CUST001501,52,Male,0,0,0,20,Month-to-Month,1,Yes,DSL,No,No,No,No,No,No,0,Electronic Check,61.3,1240.63,30.16,1,1,4.0,0
CUST001502,34,Male,0,0,0,35,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,30.24,1068.87,0.0,2,1,2.8,0
CUST001503,30,Male,0,1,0,30,One Year,0,No Phone,Fiber Optic,Yes,No,Yes,No,Yes,Yes,1,Electronic Check,86.86,2656.69,43.5,2,2,4.4,0
CUST001504,41,Female,0,0,0,72,One Year,1,Yes,DSL,Yes,No,No,No,Yes,Yes,1,Electronic Check,72.93,5250.960000000001,87.49,4,0,1.8,0
CUST001505,39,Male,0,1,1,58,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,34.68,2005.63,0.0,0,2,2.9,0
CUST001506,35,Male,0,1,1,12,One Year,1,Yes,DSL,Yes,No,No,No,No,Yes,1,Mailed Check,63.65,758.67,9.8,0,1,2.9,0
CUST001507,51,Female,0,0,1,20,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,No,0,Mailed Check,87.47,1775.65,8.74,2,1,2.7,0
CUST001508,55,Male,0,0,1,19,Month-to-Month,1,No,Fiber Optic,No,No,Yes,Yes,No,Yes,1,Credit Card,94.24,1778.55,26.05,2,1,3.3,1
CUST001509,43,Male,0,0,0,9,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,Yes,1,Bank Transfer,78.23,720.39,12.37,0,0,3.5,0
CUST001510,62,Female,1,1,1,29,One Year,1,No,Fiber Optic,No,Yes,Yes,No,No,No,0,Electronic Check,83.3,2442.21,57.42,0,0,4.1,0
CUST001511,26,Male,0,1,1,9,Two Year,1,Yes,DSL,No,No,No,No,No,No,0,Electronic Check,60.93,548.89,13.26,1,1,3.8,0
CUST001512,39,Female,0,1,0,5,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,No,No,0,Credit Card,78.34,415.66,25.37,2,1,1.7,1
CUST001513,31,Male,0,1,0,3,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,36.08,101.69,0.0,2,0,5.0,0
CUST001514,18,Male,0,0,1,10,Two Year,1,Yes,DSL,Yes,No,No,Yes,No,No,1,Electronic Check,53.68,523.86,12.52,0,1,4.6,0
CUST001515,40,Female,0,1,0,19,Month-to-Month,1,No,DSL,No,Yes,Yes,No,Yes,No,1,Bank Transfer,62.98,1239.51,12.05,2,0,3.1,0
CUST001516,40,Male,0,0,0,3,Month-to-Month,0,No Phone,Fiber Optic,No,Yes,Yes,No,No,Yes,0,Electronic Check,86.98,261.69,18.49,1,1,3.7,1
CUST001517,63,Female,1,1,0,33,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,No,No,1,Electronic Check,100.18,3341.36,11.55,1,1,2.5,1
CUST001518,50,Male,0,0,0,61,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,25.13,1541.89,0.0,1,0,4.3,0
CUST001519,27,Female,0,1,1,16,One Year,1,No,Fiber Optic,No,No,Yes,No,No,Yes,1,Electronic Check,84.62,1311.36,1.91,1,2,3.5,0
CUST001520,67,Male,1,0,0,61,One Year,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,0,Electronic Check,90.77,5530.47,6.9,1,2,2.9,0
CUST001521,59,Male,0,0,1,4,Month-to-Month,1,No,DSL,No,No,Yes,No,No,Yes,1,Mailed Check,64.16,238.82,57.2,1,1,3.5,0
CUST001522,50,Male,0,1,1,2,Month-to-Month,1,Yes,DSL,No,No,No,Yes,Yes,No,1,Electronic Check,65.5,106.23,52.43,0,1,4.9,0
CUST001523,38,Male,0,1,0,50,Month-to-Month,1,Yes,DSL,No,Yes,Yes,No,No,No,1,Bank Transfer,70.48,3510.17,4.53,0,2,2.8,0
CUST001524,28,Male,0,1,0,72,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,No,No,1,Bank Transfer,69.57,5009.039999999999,5.56,1,1,1.0,0
CUST001525,36,Female,0,1,0,12,Two Year,1,No,Fiber Optic,Yes,Yes,Yes,No,No,No,0,Credit Card,93.27,1137.13,6.31,4,0,1.5,1
CUST001526,57,Male,0,0,0,32,Month-to-Month,1,No,DSL,No,No,Yes,No,Yes,No,1,Bank Transfer,61.25,1961.6,5.13,1,0,5.0,0
CUST001527,68,Female,1,1,0,31,Month-to-Month,1,Yes,DSL,No,No,No,Yes,No,Yes,0,Credit Card,66.78,2078.37,101.5,1,1,3.1,0
CUST001528,63,Female,1,1,0,34,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,Yes,No,0,Credit Card,94.45,3217.01,12.73,2,0,2.6,1
CUST001529,35,Male,0,0,0,25,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,41.14,1035.97,0.0,2,2,4.0,0
CUST001530,26,Male,0,1,0,8,Two Year,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,0,Electronic Check,88.83,716.2,3.7,1,0,5.0,0
CUST001531,43,Male,0,1,0,2,Month-to-Month,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,1,Electronic Check,78.18,162.29,27.27,2,2,3.5,0
CUST001532,18,Female,0,1,1,1,Month-to-Month,0,No Phone,DSL,Yes,No,No,No,No,No,1,Bank Transfer,49.46,64.55,0.5,0,1,,0
CUST001533,46,Male,0,0,0,5,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,No,0,Electronic Check,77.54,419.11,32.35,1,0,2.1,1
CUST001534,39,Male,0,1,0,3,One Year,1,No,Fiber Optic,No,No,No,No,No,No,1,Credit Card,80.41,225.12,44.01,0,0,2.9,1
CUST001535,35,Male,0,0,0,1,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,No,1,Electronic Check,82.38,82.38,4.21,2,0,2.5,1
CUST001536,19,Male,0,1,1,2,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,33.05,33.05,0.0,2,1,3.8,1
CUST001537,49,Male,0,1,0,1,One Year,1,No,DSL,Yes,No,No,No,No,No,0,Electronic Check,53.26,61.55,1.07,2,2,3.3,0
CUST001538,34,Male,0,1,1,23,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,31.18,728.76,0.0,0,0,2.7,0
CUST001539,25,Female,0,1,0,1,One Year,0,No Phone,Fiber Optic,Yes,Yes,No,No,Yes,No,0,Credit Card,87.82,123.45,43.17,1,0,2.7,0
CUST001540,18,Male,0,0,0,72,Month-to-Month,0,No Phone,DSL,No,Yes,Yes,No,No,No,0,Bank Transfer,47.63,3392.85,1.43,0,2,2.5,0
CUST001541,41,Female,0,1,1,20,Two Year,1,No,Fiber Optic,No,No,Yes,Yes,Yes,No,0,Credit Card,91.84,1799.04,57.78,1,0,3.9,0
CUST001542,66,Female,1,0,0,69,Month-to-Month,0,No Phone,Fiber Optic,No,No,No,Yes,Yes,No,1,Mailed Check,72.77,5031.39,9.73,1,1,3.8,0
CUST001543,65,Male,1,0,0,20,One Year,1,No,DSL,Yes,No,Yes,No,No,No,0,Electronic Check,54.86,1101.29,15.35,0,1,3.0,0
CUST001544,35,Male,0,0,0,4,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,18.87,61.23,0.0,1,0,1.6,1
CUST001545,33,Female,0,0,0,55,One Year,1,Yes,DSL,No,Yes,Yes,Yes,No,No,0,Bank Transfer,79.82,4397.89,26.34,1,0,3.5,0
CUST001546,48,Male,0,1,1,8,One Year,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,0,Credit Card,84.88,676.42,11.18,1,1,4.1,0
CUST001547,28,Male,0,1,1,1,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,45.12,67.05,0.0,0,2,1.9,0
CUST001548,46,Male,0,1,1,6,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,Yes,No,0,Electronic Check,96.6,608.17,15.97,0,2,2.9,1
CUST001549,52,Male,0,0,0,27,Month-to-Month,0,No Phone,DSL,No,No,No,No,Yes,No,1,Bank Transfer,45.87,1228.86,11.0,0,2,5.0,0
CUST001550,59,Female,0,1,0,17,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,1,Electronic Check,103.23,1772.13,20.98,1,0,3.6,0
CUST001551,40,Female,0,1,0,5,Month-to-Month,1,No,DSL,No,Yes,No,No,Yes,Yes,1,Mailed Check,76.4,385.22,3.95,0,0,3.4,1
CUST001552,39,Female,0,0,0,22,Two Year,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,0,Bank Transfer,98.72,2141.22,60.36,1,0,4.2,0
CUST001553,29,Male,0,1,1,72,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,36.5,2628.0,0.0,3,0,1.9,0
CUST001554,30,Female,0,1,0,38,Two Year,1,Yes,DSL,No,Yes,No,No,Yes,No,1,Credit Card,74.61,2833.58,36.21,0,2,3.1,0
CUST001555,38,Female,0,1,0,2,Month-to-Month,1,No,DSL,Yes,No,No,No,No,No,1,Mailed Check,55.99,118.67,0.81,4,2,2.2,1
CUST001556,47,Female,0,0,0,11,Month-to-Month,1,Yes,DSL,No,No,No,No,Yes,No,0,Bank Transfer,54.98,576.83,7.3,0,0,4.8,1
CUST001557,54,Male,0,0,1,35,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,27.92,992.96,0.0,2,2,2.9,0
CUST001558,30,Male,0,1,0,4,Two Year,0,No Phone,DSL,No,Yes,Yes,No,No,Yes,0,Mailed Check,53.18,221.11,15.52,2,2,3.9,0
CUST001559,62,Male,1,1,0,23,Two Year,1,No,DSL,No,Yes,No,No,Yes,No,1,Bank Transfer,54.36,1266.33,10.98,1,2,3.4,0
CUST001560,38,Male,0,1,1,23,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,33.13,739.97,0.0,2,0,1.6,0
CUST001561,41,Male,0,1,1,2,One Year,1,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,1,Credit Card,83.78,159.76,28.98,2,0,1.7,0
CUST001562,31,Female,0,1,1,27,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,34.83,925.23,0.0,1,1,2.9,0
CUST001563,18,Female,0,1,1,69,Two Year,1,No,Fiber Optic,No,No,Yes,No,No,Yes,1,Electronic Check,75.4,5212.5,1.01,2,1,3.3,0
CUST001564,54,Male,0,0,0,31,One Year,1,No,Fiber Optic,No,Yes,No,Yes,Yes,No,1,Mailed Check,92.48,2850.59,11.95,1,0,2.6,0
CUST001565,52,Male,0,1,0,72,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,Yes,0,Electronic Check,87.97,6305.89,3.54,3,1,1.2,1
CUST001566,38,Female,0,0,0,28,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,1,Electronic Check,80.8,2281.72,23.74,0,0,1.4,0
CUST001567,42,Female,0,0,0,41,Month-to-Month,1,Yes,DSL,Yes,No,No,No,Yes,Yes,1,Electronic Check,70.93,2897.8,2.35,2,1,3.5,0
CUST001568,49,Male,0,1,0,66,Two Year,0,No Phone,DSL,Yes,No,No,No,Yes,No,1,Electronic Check,59.05,3878.9,40.02,1,1,4.0,0
CUST001569,20,Male,0,0,0,18,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,Yes,1,Electronic Check,80.65,1461.84,17.35,0,1,3.1,1
CUST001570,34,Male,0,0,0,5,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,42.14,240.58,0.0,0,1,5.0,1
CUST001571,53,Female,0,0,0,3,One Year,1,No,DSL,No,Yes,No,No,Yes,Yes,0,Credit Card,73.21,215.31,33.05,3,1,3.0,0
CUST001572,24,Female,0,0,0,72,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,32.84,2364.4800000000005,0.0,1,2,2.3,0
CUST001573,46,Male,0,0,1,23,One Year,1,No,Fiber Optic,Yes,No,No,No,No,No,0,Electronic Check,73.23,1669.61,9.82,0,0,2.6,1
CUST001574,23,Male,0,0,0,34,Month-to-Month,1,No,DSL,No,No,No,Yes,Yes,Yes,0,Bank Transfer,71.4,2441.28,3.36,1,1,4.7,0
CUST001575,48,Female,0,1,0,28,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,28.61,814.17,0.0,2,1,5.0,0
CUST001576,41,Female,0,1,1,24,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,38.87,942.55,0.0,1,3,3.8,0
CUST001577,19,Female,0,1,0,24,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,27.95,678.52,0.0,1,0,1.6,0
CUST001578,58,Male,0,1,0,19,One Year,1,No,Fiber Optic,No,No,No,Yes,No,No,1,Mailed Check,84.72,1635.59,8.32,2,0,4.2,0
CUST001579,31,Male,0,1,0,64,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,25.31,1616.85,0.0,1,0,4.4,0
CUST001580,30,Male,0,0,0,3,Month-to-Month,1,No,DSL,No,No,No,No,Yes,Yes,0,Bank Transfer,64.22,215.4,30.86,1,3,2.3,1
CUST001581,44,Male,0,0,0,37,Month-to-Month,1,Yes,DSL,No,Yes,No,No,No,Yes,1,Electronic Check,59.79,2182.64,25.23,2,0,3.2,0
CUST001582,58,Female,0,1,0,34,One Year,1,No,DSL,Yes,No,No,No,No,Yes,1,Mailed Check,64.72,2196.0,29.21,0,1,1.8,0
CUST001583,27,Female,0,1,1,1,One Year,0,No Phone,Fiber Optic,Yes,Yes,No,No,No,Yes,1,Electronic Check,92.25,92.25,46.69,1,1,3.5,1
CUST001584,42,Male,0,0,1,7,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,26.81,170.37,0.0,1,1,3.6,0
CUST001585,48,Male,0,0,0,46,One Year,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,1,Mailed Check,90.55,4162.4,10.6,1,0,2.5,1
CUST001586,51,Male,0,1,0,7,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,Yes,No,1,Electronic Check,82.23,527.19,10.0,2,2,1.5,1
CUST001587,44,Male,0,1,1,25,Two Year,1,Yes,DSL,No,No,No,Yes,No,No,1,Electronic Check,62.57,1556.86,14.2,2,1,3.9,0
CUST001588,36,Male,0,1,0,2,One Year,1,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,0,Electronic Check,83.27,154.95,87.78,1,2,3.3,0
CUST001589,30,Male,0,0,0,7,Month-to-Month,1,No,DSL,No,Yes,No,No,Yes,Yes,0,Mailed Check,66.77,486.29,25.01,0,1,2.4,1
CUST001590,43,Male,0,1,0,66,Two Year,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,0,Electronic Check,91.52,6041.9,8.54,0,0,3.2,0
CUST001591,26,Male,0,1,0,13,Two Year,0,No Phone,Fiber Optic,Yes,No,No,Yes,No,Yes,0,Mailed Check,90.13,1135.79,23.4,1,0,2.5,0
CUST001592,18,Male,0,1,0,49,One Year,1,Yes,Fiber Optic,No,No,No,No,Yes,No,0,Bank Transfer,79.88,3890.93,79.14,3,1,3.9,0
CUST001593,48,Male,0,1,1,19,Two Year,0,No Phone,Fiber Optic,Yes,No,Yes,No,Yes,No,0,Bank Transfer,82.41,1569.77,19.82,2,0,5.0,0
CUST001594,54,Female,0,1,1,11,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,No,No,1,Mailed Check,86.66,978.2,25.08,0,1,1.9,1
CUST001595,18,Female,0,1,1,25,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,34.51,827.95,0.0,0,0,3.4,0
CUST001596,27,Female,0,1,1,22,Two Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,19.62,410.75,0.0,0,1,4.4,0
CUST001597,50,Female,0,0,1,72,One Year,0,No Phone,Fiber Optic,No,No,No,Yes,No,No,1,Bank Transfer,59.27,4267.4400000000005,18.88,0,1,1.0,0
CUST001598,70,Male,1,1,0,12,One Year,1,Yes,Fiber Optic,No,No,Yes,No,No,Yes,1,Electronic Check,83.72,1013.56,16.11,0,1,3.2,1
CUST001599,42,Female,0,1,1,31,Month-to-Month,1,Yes,Fiber Optic,No,No,No,Yes,No,Yes,1,Electronic Check,86.67,2649.21,2.58,1,1,2.7,1
CUST001600,31,Female,0,1,0,35,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,38.34,1328.75,0.0,2,1,3.7,0
CUST001601,39,Female,0,1,1,29,Two Year,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,1,Mailed Check,98.67,2870.05,13.66,2,2,2.3,0
CUST001602,61,Female,1,1,0,19,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,1,Credit Card,98.61,1882.21,70.96,2,2,1.6,1
CUST001603,32,Female,0,1,0,45,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,No,No,1,Electronic Check,87.18,3916.87,8.99,0,0,2.8,1
CUST001604,30,Male,0,0,0,43,One Year,1,No,DSL,No,No,Yes,No,No,No,1,Mailed Check,53.48,2313.42,8.88,0,3,4.6,0
CUST001605,35,Female,0,0,0,72,Month-to-Month,1,Yes,DSL,No,No,Yes,No,Yes,No,0,Credit Card,69.5,5004.0,20.73,0,0,3.9,0
CUST001606,28,Female,0,1,1,72,One Year,1,No,DSL,No,No,No,No,Yes,No,0,Bank Transfer,65.51,4716.72,92.76,3,1,3.6,0
CUST001607,43,Male,0,0,0,7,Two Year,1,No,Fiber Optic,No,No,No,No,No,No,1,Electronic Check,66.75,468.03,52.39,1,1,5.0,0
CUST001608,64,Female,1,1,1,31,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,No,0,Electronic Check,73.22,2247.95,6.91,2,3,2.4,1
CUST001609,46,Male,0,0,0,58,Month-to-Month,1,Yes,Fiber Optic,No,No,No,Yes,No,Yes,1,Credit Card,95.28,5504.24,57.31,1,4,3.3,0
CUST001610,38,Female,0,1,0,72,One Year,1,No,Fiber Optic,No,No,No,No,Yes,No,1,Electronic Check,79.73,5740.56,27.03,1,3,2.7,0
