age,gender,senior_citizen,has_partner,has_dependents,tenure_months,contract_type,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,data_usage_gb,num_tech_tickets,num_admin_tickets,satisfaction_score,num_services,avg_monthly_spend,charge_per_service,is_high_value,tenure_group,ticket_total,has_any_ticket,charge_x_tenure,low_satisfaction
38,Female,0,0,0,6,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,25.42,177.91,0.0,2,2,1.4,1,29.651666666666667,25.42,25.42,0-12 mo,4,1,152.52,1
40,Male,0,0,1,29,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,32.97,952.63,0.0,1,1,5.0,1,32.849310344827586,32.97,32.97,25-48 mo,2,1,956.13,0
42,Female,0,0,0,52,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,0,Mailed Check,79.21,4122.5,16.45,1,1,3.0,2,79.27884615384616,39.605,79.21,49+ mo,2,1,4118.92,0
48,Female,0,0,0,66,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,27.28,1794.62,0.0,2,0,4.3,1,27.191212121212118,27.28,27.28,49+ mo,2,1,1800.48,0
60,Male,1,1,0,72,Month-to-Month,1,No,DSL,Yes,Yes,No,No,Yes,Yes,0,Bank Transfer,67.44,4855.68,73.68,3,1,2.0,5,67.44,13.488,67.44,49+ mo,4,1,4855.68,1
45,Male,0,0,0,5,Month-to-Month,1,No,Fiber Optic,Yes,Yes,No,No,Yes,No,0,Electronic Check,85.57,420.91,1.22,0,0,3.9,4,84.182,21.3925,85.57,0-12 mo,0,0,427.84999999999997,0
21,Female,0,0,0,3,One Year,1,No,DSL,No,Yes,Yes,No,No,Yes,1,Credit Card,70.75,264.42,67.2,2,0,3.6,4,88.14,17.6875,70.75,0-12 mo,2,1,212.25,0
38,Female,0,1,1,16,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,31.3,517.06,0.0,2,0,3.8,1,32.31625,31.3,31.3,13-24 mo,2,1,500.8,0
18,Female,0,1,1,5,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,No,No,0,Bank Transfer,78.4,407.19,4.12,1,1,5.0,4,81.438,19.6,78.4,0-12 mo,2,1,392.0,0
55,Female,0,1,1,17,One Year,1,No,Fiber Optic,No,No,No,No,No,No,1,Electronic Check,78.69,1339.96,16.44,1,0,2.0,1,78.82117647058824,78.69,78.69,13-24 mo,1,1,1337.73,1
37,Male,0,0,0,2,Month-to-Month,1,Yes,DSL,No,No,Yes,No,No,Yes,0,Credit Card,69.58,159.13,3.32,4,2,1.7,3,79.565,23.19333333333333,69.58,0-12 mo,6,1,139.16,1
74,Female,1,1,1,3,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,1,Bank Transfer,52.75,189.16,10.41,2,0,2.2,2,63.053333333333335,26.375,52.75,0-12 mo,2,1,158.25,1
26,Male,0,0,0,45,One Year,1,No,DSL,Yes,No,No,No,No,Yes,1,Electronic Check,57.84,2631.13,6.47,1,1,,3,58.46955555555556,19.28,57.84,25-48 mo,2,1,2602.8,0
58,Male,0,1,1,5,One Year,1,No,DSL,Yes,No,No,No,No,Yes,0,Bank Transfer,68.31,348.72,37.31,1,1,3.0,3,69.744,22.77,68.31,0-12 mo,2,1,341.55,0
29,Male,0,1,1,1,Month-to-Month,1,Yes,DSL,No,Yes,No,No,Yes,Yes,1,Bank Transfer,76.21,76.21,33.49,2,0,2.9,4,76.21,19.0525,76.21,0-12 mo,2,1,76.21,1
75,Female,1,1,0,10,One Year,1,Yes,DSL,Yes,Yes,No,No,No,No,1,Credit Card,59.58,632.43,2.63,3,0,2.6,3,63.242999999999995,19.86,59.58,0-12 mo,3,1,595.8,1
40,Male,0,1,1,4,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,0,Mailed Check,86.86,366.87,36.72,1,1,1.3,2,91.7175,43.43,86.86,0-12 mo,2,1,347.44,1
35,Male,0,0,0,60,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,27.52,1651.61,0.0,2,0,5.0,1,27.526833333333332,27.52,27.52,49+ mo,2,1,1651.2,0
31,Male,0,0,0,72,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,No,0,Electronic Check,85.92,6186.24,18.84,0,1,4.2,2,85.92,42.96,85.92,49+ mo,1,1,6186.24,0
36,Male,0,1,1,4,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,29.58,92.69,0.0,0,0,4.8,1,23.1725,29.58,29.58,0-12 mo,0,0,118.32,0
53,Male,0,0,0,68,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,1,Credit Card,104.06,7059.18,55.05,1,1,2.4,5,103.8114705882353,20.812,104.06,49+ mo,2,1,7076.08,1
37,Male,0,1,1,29,One Year,1,No,DSL,No,No,No,No,No,No,0,Bank Transfer,42.55,1218.17,42.55,1,0,1.9,1,42.00586206896552,42.55,42.55,25-48 mo,1,1,1233.9499999999998,1
42,Male,0,1,1,13,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,36.17,462.69,0.0,2,0,1.4,1,35.59153846153846,36.17,36.17,13-24 mo,2,1,470.21000000000004,1
65,Male,1,0,0,38,One Year,1,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,1,Electronic Check,81.89,3119.26,29.3,0,1,4.7,5,82.08578947368422,16.378,81.89,25-48 mo,1,1,3111.82,0
49,Female,0,1,0,22,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,33.78,724.54,0.0,0,1,2.3,1,32.93363636363636,33.78,33.78,13-24 mo,1,1,743.1600000000001,1
33,Female,0,0,0,25,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,34.18,832.41,0.0,0,2,3.9,1,33.2964,34.18,34.18,25-48 mo,2,1,854.5,0
55,Female,0,0,0,19,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,No,Yes,1,Bank Transfer,84.8,1601.99,24.68,2,0,3.6,4,84.31526315789473,21.2,84.8,13-24 mo,2,1,1611.2,0
75,Female,1,0,0,43,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,No,No,No,1,Bank Transfer,90.22,3889.23,22.28,1,2,5.0,4,90.44720930232558,22.555,90.22,25-48 mo,3,1,3879.46,0
45,Female,0,1,0,18,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,1,Electronic Check,95.06,1695.75,0.5,0,1,4.3,2,94.20833333333333,47.53,95.06,13-24 mo,1,1,1711.08,0
33,Male,0,0,0,9,Month-to-Month,1,No,DSL,No,No,No,Yes,No,Yes,1,Credit Card,64.66,572.57,14.63,2,0,3.4,3,63.6188888888889,21.55333333333333,64.66,0-12 mo,2,1,581.9399999999999,0
43,Female,0,0,0,72,Two Year,1,Yes,DSL,No,No,No,Yes,Yes,No,1,Bank Transfer,67.28,4837.7,9.86,0,1,3.9,3,67.19027777777778,22.426666666666666,67.28,49+ mo,1,1,4844.16,0
43,Male,0,1,1,2,One Year,1,No,DSL,Yes,Yes,No,No,Yes,Yes,1,Electronic Check,86.58,148.82,44.21,0,2,2.4,5,74.41,17.316,86.58,0-12 mo,2,1,173.16,1
50,Female,0,0,0,1,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,31.85,39.68,0.0,1,4,3.4,1,39.68,31.85,31.85,0-12 mo,5,1,31.85,0
46,Female,0,1,1,6,One Year,1,Yes,Fiber Optic,No,Yes,No,No,No,Yes,1,Mailed Check,85.94,494.83,39.56,1,2,2.1,3,82.47166666666666,28.646666666666665,85.94,0-12 mo,3,1,515.64,1
33,Male,0,1,1,52,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,No,1,Credit Card,66.47,3467.43,24.27,1,1,1.6,1,66.68134615384615,66.47,66.47,49+ mo,2,1,3456.44,1
34,Female,0,0,1,26,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,1,Electronic Check,56.5,1459.76,68.29,1,0,4.6,2,56.144615384615385,28.25,56.5,25-48 mo,1,1,1469.0,0
56,Male,0,1,1,63,One Year,1,No,Fiber Optic,Yes,No,No,No,No,No,1,Mailed Check,71.93,4531.7,6.75,0,0,1.9,2,71.93174603174603,35.965,71.93,49+ mo,0,0,4531.59,1
41,Male,0,1,1,49,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,0,Electronic Check,99.07,4871.88,4.68,2,1,2.5,4,99.4261224489796,24.7675,99.07,49+ mo,3,1,4854.429999999999,1
58,Male,0,1,1,3,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,No,0,Electronic Check,71.28,208.67,14.46,1,0,3.4,1,69.55666666666666,71.28,71.28,0-12 mo,1,1,213.84,0
34,Female,0,0,1,16,Month-to-Month,1,Yes,DSL,Yes,No,No,No,No,Yes,1,Mailed Check,70.75,1155.14,19.07,0,0,3.6,3,72.19625,23.583333333333332,70.75,13-24 mo,0,0,1132.0,0
51,Male,0,1,0,4,One Year,1,No,DSL,No,No,No,Yes,Yes,Yes,1,Electronic Check,69.64,255.16,17.89,1,2,3.6,4,63.79,17.41,69.64,0-12 mo,3,1,278.56,0
68,Female,1,1,0,9,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,1,Credit Card,106.82,968.19,19.46,0,0,4.7,4,107.57666666666667,26.705,106.82,0-12 mo,0,0,961.3799999999999,0
61,Male,1,0,0,72,One Year,1,No,Fiber Optic,No,Yes,No,No,Yes,Yes,0,Electronic Check,93.95,6764.400000000001,24.82,4,2,2.4,4,93.95,23.4875,93.95,49+ mo,6,1,6764.400000000001,1
44,Male,0,0,1,37,Month-to-Month,1,No,DSL,No,No,No,No,No,No,0,Bank Transfer,36.01,1357.1,2.28,3,3,2.9,1,36.678378378378376,36.01,36.01,25-48 mo,6,1,1332.37,1
46,Female,0,0,0,29,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,No,No,No,0,Credit Card,88.01,2592.41,3.27,2,1,2.5,3,89.39344827586207,29.33666666666667,88.01,25-48 mo,3,1,2552.29,1
32,Female,0,0,0,1,Month-to-Month,0,No Phone,DSL,No,No,No,No,No,Yes,1,Credit Card,38.78,38.78,2.26,2,1,4.5,1,38.78,38.78,38.78,0-12 mo,3,1,38.78,0
44,Male,0,1,1,72,One Year,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,1,Mailed Check,99.02,7129.44,0.5,1,0,3.1,4,99.02,24.755,99.02,49+ mo,1,1,7129.44,0
38,Female,0,1,0,17,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,1,Electronic Check,56.5,,8.44,1,1,3.3,2,,28.25,56.5,13-24 mo,2,1,960.5,0
30,Female,0,1,1,16,Two Year,1,No,Fiber Optic,Yes,Yes,No,No,No,No,0,Credit Card,71.61,1148.4,7.16,2,1,1.6,3,71.775,23.87,71.61,13-24 mo,3,1,1145.76,1
53,Female,0,1,1,63,Month-to-Month,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,0,Electronic Check,64.49,4086.67,8.39,1,2,3.7,5,64.86777777777777,12.898,64.49,49+ mo,3,1,4062.87,0
63,Male,1,1,0,15,One Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,19.34,310.76,0.0,2,1,4.1,0,20.717333333333332,,19.34,13-24 mo,3,1,290.1,0
18,Female,0,1,0,20,One Year,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,1,Bank Transfer,84.88,1700.16,67.87,0,1,1.3,3,85.00800000000001,28.293333333333333,84.88,13-24 mo,1,1,1697.6,1
28,Female,0,1,0,23,Two Year,1,No,DSL,No,No,Yes,Yes,Yes,Yes,1,Credit Card,71.01,1615.47,6.49,0,0,4.8,5,70.23782608695652,14.202000000000002,71.01,13-24 mo,0,0,1633.23,0
45,Male,0,0,0,20,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,37.87,697.83,0.0,2,1,3.2,1,34.8915,37.87,37.87,13-24 mo,3,1,757.4,0
38,Male,0,1,1,28,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,No,No,No,1,Mailed Check,80.66,2277.45,38.88,0,1,4.9,3,81.33749999999999,26.886666666666667,80.66,25-48 mo,1,1,2258.48,0
29,Male,0,0,0,18,One Year,1,Yes,Fiber Optic,No,No,No,Yes,No,Yes,1,Electronic Check,92.05,1658.47,20.84,0,0,2.5,3,92.13722222222222,30.683333333333334,92.05,13-24 mo,0,0,1656.8999999999999,1
28,Female,0,1,0,26,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,45.23,1188.85,0.0,0,0,4.9,1,45.724999999999994,45.23,45.23,25-48 mo,0,0,1175.98,0
32,Male,0,1,1,1,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,35.37,41.59,0.0,0,0,3.5,1,41.59,35.37,35.37,0-12 mo,0,0,35.37,0
55,Female,0,1,0,10,One Year,1,Yes,DSL,Yes,No,No,No,No,No,1,Mailed Check,58.1,572.23,12.56,0,1,2.2,2,57.223,29.05,58.1,0-12 mo,1,1,581.0,1
62,Female,1,1,0,11,Month-to-Month,0,No Phone,Fiber Optic,No,No,No,No,Yes,Yes,1,Electronic Check,66.57,709.21,17.42,1,2,2.9,2,64.47363636363637,33.285,66.57,0-12 mo,3,1,732.27,1
45,Female,0,1,1,3,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,No,No,No,0,Electronic Check,72.54,183.59,13.01,0,0,5.0,4,61.196666666666665,18.135,72.54,0-12 mo,0,0,217.62,0
35,Female,0,1,0,3,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,No,1,Credit Card,72.18,,38.89,2,1,3.2,2,,36.09,72.18,0-12 mo,3,1,216.54000000000002,0
18,Male,0,0,0,18,Month-to-Month,1,Yes,DSL,No,No,Yes,Yes,No,No,1,Electronic Check,70.59,1261.64,13.13,1,0,4.5,3,70.09111111111112,23.53,70.59,13-24 mo,1,1,1270.6200000000001,0
46,Male,0,0,0,22,Two Year,1,No,DSL,No,No,No,No,Yes,Yes,0,Mailed Check,61.11,1305.39,5.7,0,1,,3,59.3359090909091,20.37,61.11,13-24 mo,1,1,1344.42,0
36,Male,0,1,0,28,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,No,No,0,Credit Card,71.64,2060.96,6.4,0,1,2.6,2,73.60571428571428,35.82,71.64,25-48 mo,1,1,2005.92,1
18,Female,0,0,0,1,Month-to-Month,1,No,DSL,Yes,No,No,No,Yes,Yes,0,Mailed Check,72.74,72.74,15.43,1,1,3.5,4,72.74,18.185,72.74,0-12 mo,2,1,72.74,0
31,Female,0,1,1,60,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,No,1,Mailed Check,74.27,4455.98,3.81,1,0,3.0,2,74.26633333333332,37.135,74.27,49+ mo,1,1,4456.2,0
53,Male,0,0,0,2,One Year,1,No,Fiber Optic,No,No,No,Yes,No,Yes,1,Electronic Check,71.24,134.37,41.6,0,4,3.4,3,67.185,23.746666666666666,71.24,0-12 mo,4,1,142.48,0
42,Female,0,0,1,44,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,0,Mailed Check,60.8,2660.94,23.4,2,2,4.0,2,60.47590909090909,30.4,60.8,25-48 mo,4,1,2675.2,0
40,Female,0,0,0,8,Month-to-Month,0,No Phone,DSL,Yes,No,Yes,Yes,Yes,No,0,Mailed Check,53.04,455.11,6.38,1,1,2.7,4,56.88875,13.26,53.04,0-12 mo,2,1,424.32,1
25,Female,0,1,1,12,Month-to-Month,1,No,DSL,No,No,Yes,Yes,No,Yes,1,Electronic Check,65.84,785.98,59.55,4,0,,4,65.49833333333333,16.46,65.84,0-12 mo,4,1,790.08,0
18,Female,0,1,0,22,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,31.43,692.81,0.0,1,2,3.7,1,31.491363636363634,31.43,31.43,13-24 mo,3,1,691.46,0
49,Female,0,1,1,7,Two Year,1,No,DSL,No,No,No,No,No,Yes,1,Electronic Check,53.76,375.47,39.97,2,1,4.0,2,53.63857142857143,26.88,53.76,0-12 mo,3,1,376.32,0
27,Female,0,1,0,72,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,No,1,Electronic Check,83.28,5987.92,10.6,4,0,2.8,2,83.16555555555556,41.64,83.28,49+ mo,4,1,5996.16,1
52,Male,0,1,1,7,Two Year,1,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,1,Mailed Check,78.79,547.36,37.65,1,2,3.6,4,78.19428571428571,19.6975,78.79,0-12 mo,3,1,551.5300000000001,0
53,Male,0,1,1,32,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,1,Electronic Check,100.26,3216.97,69.97,2,1,3.1,6,100.5303125,16.71,100.26,25-48 mo,3,1,3208.32,0
76,Male,1,0,0,62,Two Year,1,No,DSL,Yes,Yes,No,Yes,No,Yes,1,Electronic Check,65.35,4032.39,13.08,2,0,3.2,5,65.03854838709677,13.069999999999999,65.35,49+ mo,2,1,4051.7,0
45,Female,0,0,0,36,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,44.11,1624.96,0.0,1,1,2.4,1,45.13777777777778,44.11,44.11,25-48 mo,2,1,1587.96,1
51,Female,0,1,0,20,One Year,1,Yes,DSL,Yes,No,No,No,No,No,1,Electronic Check,48.5,969.16,6.72,0,0,4.0,2,48.458,24.25,48.5,13-24 mo,0,0,970.0,0
43,Female,0,1,0,28,One Year,1,Yes,Fiber Optic,No,No,No,No,Yes,No,0,Electronic Check,78.2,2187.37,22.9,0,0,4.7,2,78.12035714285715,39.1,78.2,25-48 mo,0,0,2189.6,0
38,Female,0,0,0,22,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,0,Electronic Check,99.81,2197.79,13.7,1,3,1.2,4,99.89954545454545,24.9525,99.81,13-24 mo,4,1,2195.82,1
33,Male,0,1,1,39,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,36.25,1431.41,0.0,1,2,3.4,1,36.702820512820516,36.25,36.25,25-48 mo,3,1,1413.75,0
38,Male,0,1,0,17,One Year,1,No,Fiber Optic,Yes,No,Yes,No,No,No,1,Credit Card,86.4,1489.73,58.03,1,1,3.4,3,87.63117647058823,28.8,86.4,13-24 mo,2,1,1468.8000000000002,0
47,Female,0,1,0,16,One Year,1,No,DSL,Yes,No,No,No,Yes,No,0,Electronic Check,42.32,693.27,68.5,2,0,3.0,3,43.329375,14.106666666666667,42.32,13-24 mo,2,1,677.12,0
53,Female,0,1,0,4,One Year,1,Yes,Fiber Optic,No,No,No,No,No,Yes,1,Bank Transfer,73.95,289.39,48.36,3,1,2.1,2,72.3475,36.975,73.95,0-12 mo,4,1,295.8,1
38,Female,0,0,0,22,One Year,1,Yes,DSL,No,No,Yes,Yes,No,No,1,Mailed Check,63.18,1393.82,55.26,0,2,,3,63.35545454545454,21.06,63.18,13-24 mo,2,1,1389.96,0
51,Female,0,1,0,30,Month-to-Month,1,Yes,DSL,No,No,Yes,No,No,No,1,Bank Transfer,59.32,1790.83,14.01,1,1,3.7,2,59.69433333333333,29.66,59.32,25-48 mo,2,1,1779.6,0
51,Female,0,1,1,72,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,0,Bank Transfer,89.51,6429.48,20.98,1,2,2.9,5,89.29833333333333,17.902,89.51,49+ mo,3,1,6444.72,1
35,Male,0,1,0,15,Two Year,1,No,DSL,No,No,No,No,No,No,1,Bank Transfer,37.56,579.22,5.38,1,0,2.4,1,38.61466666666667,37.56,37.56,13-24 mo,1,1,563.4000000000001,1
61,Male,1,0,0,19,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,30.21,583.4,0.0,3,2,4.9,1,30.705263157894734,30.21,30.21,13-24 mo,5,1,573.99,0
33,Female,0,1,0,11,Month-to-Month,1,Yes,DSL,No,No,Yes,Yes,No,No,1,Mailed Check,55.83,658.98,16.87,2,0,3.4,3,59.907272727272726,18.61,55.83,0-12 mo,2,1,614.13,0
61,Male,1,0,0,19,Two Year,1,Yes,DSL,No,No,Yes,Yes,No,Yes,0,Electronic Check,79.48,1506.37,69.45,0,0,3.3,4,79.28263157894736,19.87,79.48,13-24 mo,0,0,1510.1200000000001,0
26,Male,0,0,0,32,Month-to-Month,1,Yes,DSL,No,No,No,No,Yes,Yes,0,Mailed Check,53.1,1650.57,14.23,0,0,2.8,3,51.5803125,17.7,53.1,25-48 mo,0,0,1699.2,1
54,Female,0,0,0,17,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,26.49,438.65,0.0,3,1,2.8,1,25.802941176470586,26.49,26.49,13-24 mo,4,1,450.33,1
27,Female,0,1,0,46,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,31.07,1405.92,0.0,1,1,2.7,1,30.563478260869566,31.07,31.07,25-48 mo,2,1,1429.22,1
53,Female,0,0,0,72,Month-to-Month,1,No,DSL,No,No,No,No,No,No,1,Mailed Check,50.69,3628.86,9.82,1,1,2.7,1,50.40083333333334,50.69,50.69,49+ mo,2,1,3649.68,1
25,Female,0,0,1,72,One Year,1,Yes,Fiber Optic,No,No,No,Yes,No,No,1,Electronic Check,76.37,5497.04,4.67,0,0,2.1,2,76.34777777777778,38.185,76.37,49+ mo,0,0,5498.64,1
44,Female,0,0,0,30,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,No,No,1,Mailed Check,81.19,2406.05,61.12,2,2,3.3,2,80.20166666666667,40.595,81.19,25-48 mo,4,1,2435.7,0
79,Female,1,0,0,15,Two Year,1,Yes,Fiber Optic,No,Yes,No,Yes,No,No,1,Electronic Check,100.1,1501.17,47.11,1,1,4.1,3,100.078,33.36666666666667,100.1,13-24 mo,2,1,1501.5,0
49,Female,0,0,0,13,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,40.37,521.04,0.0,1,0,5.0,1,40.08,40.37,40.37,13-24 mo,1,1,524.81,0
39,Male,0,1,1,9,Month-to-Month,1,No,DSL,No,Yes,No,Yes,No,Yes,1,Mailed Check,62.47,525.84,16.04,0,2,2.5,4,58.42666666666667,15.6175,62.47,0-12 mo,2,1,562.23,1
53,Female,0,1,1,18,Month-to-Month,1,No,DSL,No,No,No,Yes,Yes,Yes,1,Credit Card,62.24,1101.74,15.24,0,1,3.1,4,61.20777777777778,15.56,62.24,13-24 mo,1,1,1120.32,0
26,Female,0,0,1,9,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,45.82,408.7,0.0,2,0,2.3,1,45.41111111111111,45.82,45.82,0-12 mo,2,1,412.38,1
60,Female,1,0,1,62,Month-to-Month,0,No Phone,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,0,Bank Transfer,94.38,5845.83,21.44,2,1,2.9,5,94.28758064516128,18.875999999999998,94.38,49+ mo,3,1,5851.5599999999995,1
24,Female,0,1,1,1,One Year,0,No Phone,DSL,Yes,No,No,No,No,Yes,1,Electronic Check,46.81,46.81,9.15,0,0,4.7,2,46.81,23.405,46.81,0-12 mo,0,0,46.81,0
25,Female,0,1,0,29,Month-to-Month,0,No Phone,Fiber Optic,Yes,Yes,Yes,Yes,No,No,1,Electronic Check,74.73,2140.27,16.18,0,0,4.3,4,73.80241379310345,18.6825,74.73,25-48 mo,0,0,2167.17,0
67,Female,1,0,0,35,One Year,1,Yes,Fiber Optic,Yes,No,Yes,No,No,No,1,Mailed Check,90.94,3196.35,79.14,0,0,2.7,3,91.32428571428571,30.313333333333333,90.94,25-48 mo,0,0,3182.9,1
50,Male,0,0,0,72,One Year,1,No,Fiber Optic,No,Yes,No,No,Yes,No,1,Mailed Check,89.2,6417.64,12.25,0,1,3.8,3,89.13388888888889,29.733333333333334,89.2,49+ mo,1,1,6422.400000000001,0
28,Female,0,0,0,28,One Year,1,Yes,DSL,Yes,No,No,No,Yes,Yes,0,Mailed Check,83.24,2324.24,151.83,1,1,3.5,4,83.00857142857141,20.81,83.24,25-48 mo,2,1,2330.72,0
20,Male,0,1,0,30,Month-to-Month,1,No,DSL,No,No,No,No,No,Yes,1,Bank Transfer,48.21,1415.69,70.15,0,0,2.8,2,47.18966666666667,24.105,48.21,25-48 mo,0,0,1446.3,1
58,Male,0,0,0,5,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,Yes,1,Mailed Check,101.35,,94.74,0,0,2.9,3,,33.78333333333333,101.35,0-12 mo,0,0,506.75,1
50,Female,0,1,0,11,One Year,0,No Phone,Fiber Optic,Yes,Yes,Yes,No,No,Yes,0,Bank Transfer,83.32,960.0,12.56,2,1,,4,87.27272727272727,20.83,83.32,0-12 mo,3,1,916.52,0
24,Male,0,1,0,34,Month-to-Month,1,Yes,DSL,Yes,No,No,No,No,Yes,1,Electronic Check,62.24,2080.77,31.05,1,0,2.4,3,61.19911764705882,20.746666666666666,62.24,25-48 mo,1,1,2116.16,1
58,Female,0,1,0,72,One Year,1,No,Fiber Optic,No,Yes,No,No,Yes,No,1,Bank Transfer,85.42,6120.47,28.5,1,0,4.1,3,85.00652777777778,28.473333333333333,85.42,49+ mo,1,1,6150.24,0
32,Female,0,0,1,7,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,1,Electronic Check,90.03,627.33,34.28,1,2,3.1,3,89.61857142857143,30.01,90.03,0-12 mo,3,1,630.21,0
52,Female,0,1,1,11,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,29.17,315.44,0.0,2,1,3.3,1,28.676363636363636,29.17,29.17,0-12 mo,3,1,320.87,0
32,Female,0,0,0,52,Month-to-Month,1,Yes,DSL,No,No,Yes,Yes,Yes,No,1,Mailed Check,81.1,4229.85,0.64,2,0,4.3,4,81.34326923076924,20.275,81.1,49+ mo,2,1,4217.2,0
67,Male,1,0,0,29,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,1,Electronic Check,107.22,3123.67,37.79,0,1,2.4,4,107.71275862068966,26.805,107.22,25-48 mo,1,1,3109.38,1
75,Male,1,1,0,46,Two Year,1,No,DSL,No,No,No,No,No,No,1,Mailed Check,49.1,2261.77,2.0,5,1,1.5,1,49.16891304347826,49.1,49.1,25-48 mo,6,1,2258.6,1
48,Male,0,1,0,56,Month-to-Month,1,No,Fiber Optic,No,Yes,No,Yes,No,Yes,0,Bank Transfer,80.31,4496.35,12.5,5,0,4.0,4,80.29196428571429,20.0775,80.31,49+ mo,5,1,4497.360000000001,0
